date,starting_bankroll,ending_bankroll,daily_return,daily_roi,bets_placed,total_staked,games_processed,strategy_id,strategy_index
2024-10-25,10054.4065,10221.311199999998,166.90469999999914,0.01660015437012609,1,201.09,4,strategy_2536,2536
2024-10-26,10221.311199999998,10229.246999999998,7.93579999999929,0.0007763974547609206,2,413.19,14,strategy_2536,2536
2024-10-27,10229.246999999998,10024.666999999998,-204.57999999999993,-0.01999951707100239,1,204.58,4,strategy_2536,2536
2024-10-28,10024.666999999998,10209.277399999997,184.61039999999957,0.018415614204441867,2,408.84000000000003,8,strategy_2536,2536
2024-10-29,10209.277399999997,10275.222399999997,65.94499999999971,0.0064593210093399685,2,404.28999999999996,7,strategy_2536,2536
2024-10-30,10275.222399999997,10548.541899999997,273.3194999999996,0.026599862208335236,3,631.13,6,strategy_2536,2536
2024-10-31,10548.541899999997,10548.541899999997,0.0,0.0,0,0.0,7,strategy_2536,2536
2024-11-01,10548.541899999997,10428.673299999997,-119.86859999999979,-0.011363523142473353,3,620.34,6,strategy_2536,2536
2024-11-02,10428.673299999997,11176.853199999998,748.179900000001,0.07174257726531727,3,636.91,11,strategy_2536,2536
2024-11-03,11176.853199999998,11132.955999999996,-43.89720000000125,-0.003927509757397659,2,450.74,7,strategy_2536,2536
2024-11-04,11132.955999999996,10910.295999999997,-222.65999999999985,-0.020000079044595158,1,222.66,2,strategy_2536,2536
2024-11-05,10910.295999999997,10869.573199999997,-40.72279999999955,-0.0037325110152831385,2,432.05,11,strategy_2536,2536
2024-11-06,10869.573199999997,11063.050299999997,193.47710000000006,0.017799880127768043,1,217.39,3,strategy_2536,2536
2024-11-07,11063.050299999997,10624.950299999997,-438.10000000000036,-0.03960028998512286,2,438.1,12,strategy_2536,2536
2024-11-08,10624.950299999997,10624.950299999997,0.0,0.0,0,0.0,4,strategy_2536,2536
2024-11-09,10624.950299999997,10182.115299999996,-442.83500000000095,-0.04167878319393184,4,848.71,12,strategy_2536,2536
2024-11-10,10182.115299999996,10182.115299999996,0.0,0.0,0,0.0,3,strategy_2536,2536
2024-11-11,10182.115299999996,10182.115299999996,0.0,0.0,0,0.0,6,strategy_2536,2536
2024-11-12,10182.115299999996,9583.325299999997,-598.789999999999,-0.05880801605143867,3,598.79,7,strategy_2536,2536
2024-11-13,9583.325299999997,9583.325299999997,0.0,0.0,0,0.0,5,strategy_2536,2536
2024-11-14,9583.325299999997,9391.655299999997,-191.67000000000007,-0.020000364591609986,1,191.67,10,strategy_2536,2536
2024-11-15,9391.655299999997,9590.755099999997,199.09979999999996,0.021199649437730114,1,187.83,5,strategy_2536,2536
2024-11-16,9590.755099999997,9817.005099999997,226.25,0.023590426159458507,3,587.82,12,strategy_2536,2536
2024-11-17,9817.005099999997,9620.665099999997,-196.34000000000015,-0.019999989609865865,1,196.34,4,strategy_2536,2536
2024-11-18,9620.665099999997,9880.823099999996,260.15799999999945,0.027041581563835907,2,380.98,6,strategy_2536,2536
2024-11-19,9880.823099999996,10050.776299999996,169.95319999999992,0.017200307937908534,1,197.62,7,strategy_2536,2536
2024-11-20,10050.776299999996,10489.589599999996,438.8132999999998,0.04365964248950601,2,405.85,5,strategy_2536,2536
2024-11-21,10489.589599999996,10279.799599999995,-209.79000000000087,-0.01999982916395518,1,209.79,10,strategy_2536,2536
2024-11-22,10279.799599999995,10074.199599999994,-205.60000000000036,-0.020000389890869125,1,205.6,2,strategy_2536,2536
2024-11-23,10074.199599999994,9106.279599999994,-967.9200000000001,-0.09607909694384065,5,967.92,15,strategy_2536,2536
2024-11-24,9106.279599999994,9106.279599999994,0.0,0.0,0,0.0,1,strategy_2536,2536
2024-11-25,9106.279599999994,8924.149599999995,-182.1299999999992,-0.02000048406156992,1,182.13,11,strategy_2536,2536
2024-11-26,8924.149599999995,8745.669599999996,-178.47999999999956,-0.01999966472995922,1,178.48,2,strategy_2536,2536
2024-11-27,8745.669599999996,8742.169599999996,-3.5,-0.0004001980591629029,2,353.32,15,strategy_2536,2536
2024-11-29,8742.169599999996,8395.979599999995,-346.1900000000005,-0.03960000959029675,2,346.19,14,strategy_2536,2536
2024-11-30,8395.979599999995,8535.303199999993,139.3235999999979,0.016594085102350414,3,512.95,12,strategy_2536,2536
2024-12-01,8535.303199999993,8765.761699999994,230.45850000000064,0.027000622543789755,1,170.71,5,strategy_2536,2536
2024-12-02,8765.761699999994,8590.441699999994,-175.3199999999997,-0.020000543706315887,1,175.32,3,strategy_2536,2536
2024-12-03,8590.441699999994,8615.624599999994,25.18289999999979,0.0029315023463810726,2,340.18,10,strategy_2536,2536
2024-12-04,8615.624599999994,8615.624599999994,0.0,0.0,0,0.0,4,strategy_2536,2536
2024-12-05,8615.624599999994,8615.624599999994,0.0,0.0,0,0.0,9,strategy_2536,2536
2024-12-06,8615.624599999994,8825.842799999993,210.21819999999934,0.024399647124829404,1,172.31,6,strategy_2536,2536
2024-12-07,8825.842799999993,8649.322799999993,-176.52000000000044,-0.02000035622660315,1,176.52,11,strategy_2536,2536
2024-12-08,8649.322799999993,8476.332799999993,-172.98999999999978,-0.020000409743061033,1,172.99,7,strategy_2536,2536
2024-12-09,8476.332799999993,8476.332799999993,0.0,0.0,0,0.0,3,strategy_2536,2536
2024-12-10,8476.332799999993,8140.662799999992,-335.670000000001,-0.03960085191558327,2,335.66999999999996,11,strategy_2536,2536
2024-12-11,8140.662799999992,8140.662799999992,0.0,0.0,0,0.0,2,strategy_2536,2536
2024-12-12,8140.662799999992,8358.498999999993,217.83620000000064,0.026759025075943552,3,490.65999999999997,14,strategy_2536,2536
2024-12-13,8358.498999999993,8358.498999999993,0.0,0.0,0,0.0,1,strategy_2536,2536
2024-12-14,8358.498999999993,8191.328999999992,-167.17000000000007,-0.020000002392774135,1,167.17,15,strategy_2536,2536
2024-12-15,8191.328999999992,8199.287499999993,7.95850000000064,0.0009715761630378474,2,324.38,5,strategy_2536,2536
2024-12-16,8199.287499999993,8199.287499999993,0.0,0.0,0,0.0,3,strategy_2536,2536
2024-12-17,8199.287499999993,7889.966299999992,-309.3212000000012,-0.037725375528056736,4,656.98,10,strategy_2536,2536
2024-12-18,7889.966299999992,7732.166299999992,-157.80000000000018,-0.020000085424953,1,157.8,5,strategy_2536,2536
2024-12-19,7732.166299999992,7577.526299999991,-154.64000000000033,-0.019999569848879285,1,154.64,9,strategy_2536,2536
2024-12-20,7577.526299999991,7774.541299999992,197.01500000000033,0.025999909759468674,1,151.55,7,strategy_2536,2536
2024-12-21,7774.541299999992,7926.921499999991,152.3801999999996,0.019599895880673984,1,155.49,11,strategy_2536,2536
2024-12-22,7926.921499999991,7926.921499999991,0.0,0.0,0,0.0,6,strategy_2536,2536
2024-12-23,7926.921499999991,7900.450499999992,-26.47099999999955,-0.0033393796065723093,2,319.77,13,strategy_2536,2536
2024-12-27,7900.450499999992,8086.902299999992,186.45179999999982,0.023600147864985675,1,158.01,8,strategy_2536,2536
2024-12-28,8086.902299999992,8102.682299999992,15.780000000000655,0.0019513034057553375,2,320.24,11,strategy_2536,2536
2024-12-29,8102.682299999992,8107.382799999992,4.70049999999992,0.0005801165374582099,2,320.86,9,strategy_2536,2536
2024-12-30,8107.382799999992,8459.50179999999,352.1189999999988,0.04343189518570643,2,326.89,3,strategy_2536,2536
2024-12-31,8459.50179999999,8942.245599999991,482.7438000000002,0.0570652754042798,2,345.08,13,strategy_2536,2536
2025-01-01,8942.245599999991,9130.02759999999,187.78199999999924,0.02099942323212409,1,178.84,1,strategy_2536,2536
2025-01-02,9130.02759999999,8768.47759999999,-361.5500000000011,-0.03960009934690684,2,361.54999999999995,12,strategy_2536,2536
2025-01-03,8768.47759999999,8593.107599999988,-175.3700000000008,-0.020000051092107597,1,175.37,5,strategy_2536,2536
2025-01-04,8593.107599999988,9262.074599999989,668.9670000000006,0.07784925211456696,2,353.86,12,strategy_2536,2536
2025-01-05,9262.074599999989,9076.83459999999,-185.23999999999978,-0.019999838912979604,1,185.24,5,strategy_2536,2536
2025-01-06,9076.83459999999,9249.179699999988,172.34509999999864,0.018987357112357082,3,555.8299999999999,4,strategy_2536,2536
2025-01-07,9249.179699999988,9211.033499999989,-38.146199999999226,-0.004124279259056809,2,372.96,10,strategy_2536,2536
2025-01-08,9211.033499999989,9026.81349999999,-184.21999999999935,-0.01999992726114823,1,184.22,3,strategy_2536,2536
2025-01-09,9026.81349999999,9360.821099999988,334.007599999999,0.037001717161875496,3,555.91,10,strategy_2536,2536
2025-01-10,9360.821099999988,9360.821099999988,0.0,0.0,0,0.0,5,strategy_2536,2536
2025-01-11,9360.821099999988,8645.89229999999,-714.9287999999979,-0.07637458214002175,6,1075.8300000000002,15,strategy_2536,2536
2025-01-12,8645.89229999999,8645.89229999999,0.0,0.0,0,0.0,5,strategy_2536,2536
2025-01-13,8645.89229999999,8645.89229999999,0.0,0.0,0,0.0,3,strategy_2536,2536
2025-01-14,8645.89229999999,8825.72909999999,179.83679999999913,0.020800259101076163,1,172.92,13,strategy_2536,2536
2025-01-15,8825.72909999999,8649.21909999999,-176.51000000000022,-0.01999948083609324,1,176.51,2,strategy_2536,2536
2025-01-16,8649.21909999999,8834.307699999988,185.08859999999913,0.021399457900193482,1,172.98,13,strategy_2536,2536
2025-01-17,8834.307699999988,8657.617699999988,-176.6900000000005,-0.02000043534820513,1,176.69,2,strategy_2536,2536
2025-01-18,8657.617699999988,8484.467699999988,-173.14999999999964,-0.019999728100722196,1,173.15,15,strategy_2536,2536
2025-01-19,8484.467699999988,8650.763899999989,166.29620000000068,0.019600074616348755,1,169.69,3,strategy_2536,2536
2025-01-20,8650.763899999989,8477.743899999989,-173.02000000000044,-0.020000545847748852,1,173.02,9,strategy_2536,2536
2025-01-21,8477.743899999989,8504.252899999989,26.509000000000015,0.003126893229223408,2,343.11,8,strategy_2536,2536
2025-01-22,8504.252899999989,8504.252899999989,0.0,0.0,0,0.0,4,strategy_2536,2536
2025-01-23,8504.252899999989,8797.125299999989,292.8724000000002,0.03443834554826099,3,515.75,11,strategy_2536,2536
2025-01-24,8797.125299999989,8621.185299999988,-175.9400000000005,-0.019999715134215574,1,175.94,4,strategy_2536,2536
2025-01-25,8621.185299999988,9532.886299999987,911.7009999999991,0.10575123585384487,5,894.61,13,strategy_2536,2536
2025-01-26,9532.886299999987,9694.947299999987,162.0609999999997,0.017000202761256043,1,190.66,5,strategy_2536,2536
2025-01-27,9694.947299999987,9941.200299999988,246.2530000000006,0.025400138069858403,1,193.9,5,strategy_2536,2536
2025-01-28,9941.200299999988,9742.380299999988,-198.8199999999997,-0.01999959703055173,1,198.82,8,strategy_2536,2536
2025-01-29,9742.380299999988,9742.380299999988,0.0,0.0,0,0.0,5,strategy_2536,2536
2025-01-30,9742.380299999988,9547.530299999988,-194.85000000000036,-0.020000245730501878,1,194.85,10,strategy_2536,2536
2025-01-31,9547.530299999988,9921.792299999988,374.2620000000006,0.03919987559505322,1,190.95,4,strategy_2536,2536
2025-02-01,9921.792299999988,10155.888299999988,234.09599999999955,0.023594124218867172,3,608.7,9,strategy_2536,2536
2025-02-02,10155.888299999988,10434.183599999988,278.29529999999977,0.027402359279591535,3,623.73,9,strategy_2536,2536
2025-02-03,10434.183599999988,10434.183599999988,0.0,0.0,0,0.0,1,strategy_2536,2536
2025-02-04,10434.183599999988,11738.464299999989,1304.2807000000012,0.1250007427509712,6,1310.65,14,strategy_2536,2536
2025-02-05,11738.464299999989,11738.464299999989,0.0,0.0,0,0.0,3,strategy_2536,2536
2025-02-06,11738.464299999989,11401.686299999988,-336.77800000000025,-0.028690124312087447,4,923.0,9,strategy_2536,2536
2025-02-07,11401.686299999988,11793.897899999989,392.21160000000054,0.034399437914723274,1,228.03,5,strategy_2536,2536
2025-02-08,11793.897899999989,11156.79749999999,-637.1003999999994,-0.05401949426745503,5,1133.1599999999999,14,strategy_2536,2536
2025-02-09,11156.79749999999,10933.65749999999,-223.13999999999942,-0.020000363007395234,1,223.14,2,strategy_2536,2536
2025-02-22,10933.65749999999,11748.26869999999,814.6111999999994,0.07450491292598109,3,674.87,14,strategy_2536,2536
2025-02-23,11748.26869999999,12016.13449999999,267.8657999999996,0.022800448886566564,1,234.97,10,strategy_2536,2536
2025-02-24,12016.13449999999,12016.13449999999,0.0,0.0,0,0.0,2,strategy_2536,2536
2025-02-25,12016.13449999999,12610.788099999989,594.6535999999996,0.049487928085358915,4,999.4200000000001,12,strategy_2536,2536
2025-02-26,12610.788099999989,12610.788099999989,0.0,0.0,0,0.0,3,strategy_2536,2536
2025-02-27,12610.788099999989,12610.788099999989,0.0,0.0,0,0.0,12,strategy_2536,2536
2025-02-28,12610.788099999989,12610.788099999989,0.0,0.0,0,0.0,3,strategy_2536,2536
2025-03-01,12610.788099999989,12608.20979999999,-2.578299999999217,-0.00020445193270666562,2,499.39,13,strategy_2536,2536
2025-03-02,12608.20979999999,12608.20979999999,0.0,0.0,0,0.0,6,strategy_2536,2536
2025-03-03,12608.20979999999,13606.92299999999,998.7132000000001,0.07921134053464124,3,769.6300000000001,6,strategy_2536,2536
2025-03-04,13606.92299999999,13334.78299999999,-272.1399999999994,-0.020000113177681658,1,272.14,10,strategy_2536,2536
2025-03-05,13334.78299999999,13068.08299999999,-266.7000000000007,-0.02000032546461393,1,266.7,5,strategy_2536,2536
2025-03-06,13068.08299999999,12806.722999999989,-261.3600000000006,-0.019999872972952557,1,261.36,9,strategy_2536,2536
2025-03-07,12806.722999999989,12550.59299999999,-256.1299999999992,-0.019999651745415233,1,256.13,6,strategy_2536,2536
2025-03-08,12550.59299999999,12550.59299999999,0.0,0.0,0,0.0,10,strategy_2536,2536
2025-03-09,12550.59299999999,12299.58299999999,-251.01000000000022,-0.019999851799831325,1,251.01,8,strategy_2536,2536
2025-03-10,12299.58299999999,12299.58299999999,0.0,0.0,0,0.0,4,strategy_2536,2536
2025-03-11,12299.58299999999,12299.58299999999,0.0,0.0,0,0.0,11,strategy_2536,2536
2025-03-12,12299.58299999999,12299.58299999999,0.0,0.0,0,0.0,4,strategy_2536,2536
2025-03-13,12299.58299999999,12084.203499999989,-215.37950000000092,-0.017511122125034733,3,733.6800000000001,9,strategy_2536,2536
2025-03-14,12084.203499999989,12224.153099999989,139.94959999999992,0.011581201855794638,4,948.88,6,strategy_2536,2536
2025-03-15,12224.153099999989,12394.16379999999,170.01070000000072,0.013907769201614538,2,484.07,11,strategy_2536,2536
2025-03-16,12394.16379999999,11903.35379999999,-490.8099999999995,-0.03960008984228528,2,490.81,7,strategy_2536,2536
2025-03-17,11903.35379999999,11431.97379999999,-471.3799999999992,-0.03960060399112052,2,471.38,5,strategy_2536,2536
2025-03-18,11431.97379999999,11431.97379999999,0.0,0.0,0,0.0,9,strategy_2536,2536
2025-03-19,11431.97379999999,11431.97379999999,0.0,0.0,0,0.0,2,strategy_2536,2536
2025-03-20,11431.97379999999,10979.263799999992,-452.7099999999991,-0.03960033568306459,2,452.71,14,strategy_2536,2536
2025-03-21,10979.263799999992,10979.263799999992,0.0,0.0,0,0.0,1,strategy_2536,2536
2025-03-22,10979.263799999992,10964.114299999992,-15.149499999999534,-0.0013798283997875655,2,443.35,14,strategy_2536,2536
2025-03-23,10964.114299999992,11009.148699999992,45.03440000000046,0.004107436202119901,2,443.96000000000004,7,strategy_2536,2536
2025-03-24,11009.148699999992,10788.968699999992,-220.1800000000003,-0.019999729861038252,1,220.18,4,strategy_2536,2536
2025-03-25,10788.968699999992,10573.188699999992,-215.78000000000065,-0.020000058022227908,1,215.78,10,strategy_2536,2536
2025-03-26,10573.188699999992,10154.498699999993,-418.6899999999987,-0.03959921759459367,2,418.69,4,strategy_2536,2536
2025-03-27,10154.498699999993,10154.498699999993,0.0,0.0,0,0.0,10,strategy_2536,2536
2025-03-28,10154.498699999993,10432.731999999993,278.2332999999999,0.027400003507804877,1,203.09,6,strategy_2536,2536
2025-03-29,10432.731999999993,10432.731999999993,0.0,0.0,0,0.0,11,strategy_2536,2536
2025-03-30,10432.731999999993,10432.731999999993,0.0,0.0,0,0.0,8,strategy_2536,2536
2025-03-31,10432.731999999993,10432.731999999993,0.0,0.0,0,0.0,4,strategy_2536,2536
2025-04-01,10432.731999999993,10714.409499999992,281.6774999999998,0.026999399582007855,1,208.65,10,strategy_2536,2536
2025-04-02,10714.409499999992,10714.409499999992,0.0,0.0,0,0.0,5,strategy_2536,2536
2025-04-03,10714.409499999992,10714.409499999992,0.0,0.0,0,0.0,9,strategy_2536,2536
2025-04-04,10714.409499999992,10714.409499999992,0.0,0.0,0,0.0,3,strategy_2536,2536
2025-04-05,10714.409499999992,11419.966599999992,705.5571,0.06585123519872939,4,894.94,13,strategy_2536,2536
2025-04-06,11419.966599999992,11191.566599999993,-228.39999999999964,-0.02000005849404146,1,228.4,8,strategy_2536,2536
2025-04-07,11191.566599999993,11191.566599999993,0.0,0.0,0,0.0,5,strategy_2536,2536
2025-04-08,11191.566599999993,11650.418099999994,458.85150000000067,0.04099975601271059,1,223.83,10,strategy_2536,2536
2025-04-09,11650.418099999994,11650.418099999994,0.0,0.0,0,0.0,5,strategy_2536,2536
2025-04-10,11650.418099999994,11730.247599999993,79.82949999999983,0.006852071686594653,2,461.36,10,strategy_2536,2536
2025-04-11,11730.247599999993,11969.539599999993,239.29199999999946,0.020399569400393527,1,234.6,5,strategy_2536,2536
2025-04-12,11969.539599999993,11495.549599999993,-473.9899999999998,-0.039599685187557264,2,473.99,11,strategy_2536,2536
2025-04-13,11495.549599999993,11265.639599999993,-229.90999999999985,-0.019999913705735305,1,229.91,9,strategy_2536,2536
2025-04-14,11265.639599999993,11040.329599999994,-225.3099999999995,-0.01999975216675666,1,225.31,6,strategy_2536,2536
2025-04-15,11040.329599999994,10819.519599999994,-220.8099999999995,-0.020000308686436284,1,220.81,10,strategy_2536,2536
2025-04-16,10819.519599999994,10603.129599999995,-216.38999999999942,-0.019999963769186162,1,216.39,6,strategy_2536,2536
2025-04-17,10603.129599999995,10603.129599999995,0.0,0.0,0,0.0,7,strategy_2536,2536
2024-10-04,10000.0,9800.0,-200.0,-0.02,1,200.0,1,strategy_2537,2537
2024-10-05,9800.0,9800.0,0.0,0.0,0,0.0,1,strategy_2537,2537
2024-10-08,9800.0,9800.0,0.0,0.0,0,0.0,3,strategy_2537,2537
2024-10-09,9800.0,10141.04,341.0400000000009,0.03480000000000009,1,196.0,5,strategy_2537,2537
2024-10-10,10141.04,9938.220000000001,-202.8199999999997,-0.01999992111262747,1,202.82,9,strategy_2537,2537
2024-10-11,9938.220000000001,9938.220000000001,0.0,0.0,0,0.0,4,strategy_2537,2537
2024-10-12,9938.220000000001,10008.258800000001,70.03880000000026,0.007047418954299689,2,403.01,13,strategy_2537,2537
2024-10-13,10008.258800000001,10008.258800000001,0.0,0.0,0,0.0,4,strategy_2537,2537
2024-10-14,10008.258800000001,9808.088800000001,-200.17000000000007,-0.020000482001924256,1,200.17,6,strategy_2537,2537
2024-10-15,9808.088800000001,9833.002800000002,24.91400000000067,0.002540148290663994,2,396.83,9,strategy_2537,2537
2024-10-16,9833.002800000002,10006.063600000001,173.0607999999993,0.01759999498830604,1,196.66,4,strategy_2537,2537
2024-10-17,10006.063600000001,9417.623599999999,-588.4400000000023,-0.05880834097436701,3,588.44,11,strategy_2537,2537
2024-10-18,9417.623599999999,9417.623599999999,0.0,0.0,0,0.0,3,strategy_2537,2537
2024-10-19,9417.623599999999,9759.6696,342.0460000000003,0.03631977816569355,2,380.47,13,strategy_2537,2537
2024-10-20,9759.6696,9759.6696,0.0,0.0,0,0.0,3,strategy_2537,2537
2024-10-21,9759.6696,9759.6696,0.0,0.0,0,0.0,1,strategy_2537,2537
